timeRangeStartMillis,markerDurationMillis,heatMarkerIntensityScoreNormalized
0.0,6980.0,0.8892165927404505
6980.0,6980.0,0.4592541811275877
13960.0,6980.0,0.5744191463118524
20940.0,6980.0,0.5710353719664923
27920.0,6980.0,0.5669105401127914
34900.0,6980.0,0.4257209423171412
41880.0,6980.0,0.3055057769035496
48860.0,6980.0,0.27951343477268814
55840.0,6980.0,0.3595727204041768
62820.0,6980.0,0.607565517848853
69800.0,6980.0,1.0
76780.0,6980.0,0.8085190482652744
83760.0,6980.0,0.5258989497115324
90740.0,6980.0,0.27580430742124923
97720.0,6980.0,0.15086455248976097
104700.0,6980.0,0.12453979622619377
111680.0,6980.0,0.13979726732337894
118660.0,6980.0,0.1728565602221585
125640.0,6980.0,0.32908148710213064
132620.0,6980.0,0.2957129477817316
139600.0,6980.0,0.20082653321927638
146580.0,6980.0,0.13722304856874828
153560.0,6980.0,0.1007239561812252
160540.0,6980.0,0.08118052295940785
167520.0,6980.0,0.07727395465303247
174500.0,6980.0,0.07012867434357165
181480.0,6980.0,0.0519124881075423
188460.0,6980.0,0.050346090555701904
195440.0,6980.0,0.04546963527425493
202420.0,6980.0,0.06115676561847764
209400.0,6980.0,0.14334489073112708
216380.0,6980.0,0.17203966002891558
223360.0,6980.0,0.13100320106125124
230340.0,6980.0,0.10153059970148443
237320.0,6980.0,0.0806954828323653
244300.0,6980.0,0.05862256850491158
251280.0,6980.0,0.05900142114193055
258260.0,6980.0,0.08245500477450704
265240.0,6980.0,0.07790765211200101
272220.0,6980.0,0.09532536408740891
279200.0,6980.0,0.16834011931654685
286180.0,6980.0,0.41910543978371717
293160.0,6980.0,0.6445256708804756
300140.0,6980.0,0.403271662209309
307120.0,6980.0,0.18833511674026646
314100.0,6980.0,0.14078889174483686
321080.0,6980.0,0.15150234746381597
328060.0,6980.0,0.21092190842357875
335040.0,6980.0,0.35249035885624797
342020.0,6980.0,0.32068390052305423
349000.0,6980.0,0.1778969161070638
355980.0,6980.0,0.16214617119686045
362960.0,6980.0,0.20655741059312277
369940.0,6980.0,0.24036343051797282
376920.0,6980.0,0.18242405178475646
383900.0,6980.0,0.13826897150773557
390880.0,6980.0,0.1335985001136223
397860.0,6980.0,0.10221869876012286
404840.0,6980.0,0.07205602689577978
411820.0,6980.0,0.07133190062902268
418800.0,6980.0,0.05548789215216594
425780.0,6980.0,0.02960619581390643
432760.0,6980.0,0.018367588129947203
439740.0,6980.0,0.02092093275111853
446720.0,6980.0,0.02107975655915526
453700.0,6980.0,0.02697021797182487
460680.0,6980.0,0.01076620800440037
467660.0,6980.0,0.010826794532502649
474640.0,6980.0,0.012244393014473815
481620.0,6980.0,0.0058087430457566674
488600.0,6980.0,0.02241427083585133
495580.0,6980.0,0.02189033008602256
502560.0,6980.0,0.04009468764642496
509540.0,6980.0,0.05704959946661177
516520.0,6980.0,0.03354529942088969
523500.0,6980.0,0.017295353474587133
530480.0,6980.0,0.010579113919320598
537460.0,6980.0,0.0025536538675929492
544440.0,6980.0,0.008959448671356252
551420.0,6980.0,0.0
558400.0,6980.0,0.004452955192306691
565380.0,6980.0,0.0052476798400659976
572360.0,6980.0,0.0428362989120247
579340.0,6980.0,0.04313021186523886
586320.0,6980.0,0.026965836980851924
593300.0,6980.0,0.01960868421677906
600280.0,6980.0,0.007636698643949287
607260.0,6980.0,0.016942271372703117
614240.0,6980.0,0.0678627742712956
621220.0,6980.0,0.0864772312425681
628200.0,6980.0,0.08190453325875684
635180.0,6980.0,0.04875629335795897
642160.0,6980.0,0.03943247509032959
649140.0,6980.0,0.07561180667789816
656120.0,6980.0,0.12081345415728469
663100.0,6980.0,0.21661992836512808
670080.0,6980.0,0.161634703386037
677060.0,6980.0,0.07096338197659283
684040.0,6980.0,0.030702693428096058
691020.0,6980.0,0.13658525359469328
